file,line,symbol,type,scope,mutability,synchronization,writer_evidence,reader_evidence,owner_identity,reset_teardown_disposition
ggml/src/ggml-sycl/unified-cache.cpp,709,g_planned_pp_pipeline_scratch_bytes,std::atomic<size_t> [GGML_SYCL_MAX_DEVICES],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1459:g_planned_pp_pipeline_scratch_bytes[device_id].store(bytes, std::memory_order_release);",unscoped lexical candidate: L1466:return g_planned_pp_pipeline_scratch_bytes[device_id].load(std::memory_order_acquire);,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,710,g_planned_onednn_scratchpad_bytes,std::atomic<size_t> [GGML_SYCL_MAX_DEVICES],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1510:g_planned_onednn_scratchpad_bytes[device_id].store(bytes, std::memory_order_release);",unscoped lexical candidate: L1517:return g_planned_onednn_scratchpad_bytes[device_id].load(std::memory_order_acquire);,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,711,g_planned_pp_moe_onednn_weight_slot_bytes,std::atomic<size_t> [GGML_SYCL_MAX_DEVICES],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1531:g_planned_pp_moe_onednn_weight_slot_bytes[device_id].store(weight_slot_bytes, std::memory_order_release);",unscoped lexical candidate: L1542:return g_planned_pp_moe_onednn_weight_slot_bytes[device_id].load(std::memory_order_acquire);,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,712,g_planned_pp_moe_onednn_activation_slot_bytes,std::atomic<size_t> [GGML_SYCL_MAX_DEVICES],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1532:g_planned_pp_moe_onednn_activation_slot_bytes[device_id].store(activation_slot_bytes, std::memory_order_release);",unscoped lexical candidate: L1549:return g_planned_pp_moe_onednn_activation_slot_bytes[device_id].load(std::memory_order_acquire);,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,713,g_planned_pp_moe_onednn_output_slot_bytes,std::atomic<size_t> [GGML_SYCL_MAX_DEVICES],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1533:g_planned_pp_moe_onednn_output_slot_bytes[device_id].store(output_slot_bytes, std::memory_order_release);",unscoped lexical candidate: L1556:return g_planned_pp_moe_onednn_output_slot_bytes[device_id].load(std::memory_order_acquire);,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,714,g_planned_pp_moe_onednn_scratch_bytes,std::atomic<size_t> [GGML_SYCL_MAX_DEVICES],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1534:g_planned_pp_moe_onednn_scratch_bytes[device_id].store(total, std::memory_order_release);",unscoped lexical candidate: L1563:return g_planned_pp_moe_onednn_scratch_bytes[device_id].load(std::memory_order_acquire);,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,715,g_planned_pp_moe_onednn_ring_depth,std::atomic<uint32_t> [GGML_SYCL_MAX_DEVICES],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1535:g_planned_pp_moe_onednn_ring_depth[device_id].store(effective_ring_depth, std::memory_order_release);",unscoped lexical candidate: L1570:return g_planned_pp_moe_onednn_ring_depth[device_id].load(std::memory_order_acquire);,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,716,g_atexit_registered,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,none found by unscoped lexical scan,"unscoped lexical candidate: L3270:if (g_atexit_registered.compare_exchange_strong(expected, true)) {",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,717,g_cache_assert_enabled,std::atomic<int>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L3157:g_cache_assert_enabled.store(enabled, std::memory_order_release);",unscoped lexical candidate: L3151:int enabled = g_cache_assert_enabled.load(std::memory_order_acquire);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,718,g_copy_trace_enabled,std::atomic<int>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L3168:g_copy_trace_enabled.store(enabled, std::memory_order_release);",unscoped lexical candidate: L3162:int enabled = g_copy_trace_enabled.load(std::memory_order_acquire);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,719,g_graph_compute_active,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L13900:g_graph_compute_active.store(active, std::memory_order_release);",unscoped lexical candidate: L4291:if (!g_graph_compute_active.load(std::memory_order_acquire)) { | L7229:if (!g_graph_compute_active.load(std::memory_order_acquire)) { | L8358:if (!g_graph_compute_active.load(std::memory_order_acquire)) {,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,720,g_live_arena_chunks,std::atomic<size_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L19250:g_live_arena_chunks.fetch_add(1, std::memory_order_acq_rel); | L19433:g_live_arena_chunks.fetch_sub(1, std::memory_order_acq_rel); | L19449:g_live_arena_chunks.fetch_add(1, std::memory_order_acq_rel);",unscoped lexical candidate: L16332:if (!g_device_caches.empty() || g_live_arena_chunks.load(std::memory_order_acquire) != 0) { | L16362:out[2] = g_live_arena_chunks.load(std::memory_order_acquire);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,722,g_test_fail_next_arena_free,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L20440:g_test_fail_next_arena_free.store(true, std::memory_order_release); | L20607:if (g_test_fail_next_arena_free.exchange(false, std::memory_order_acq_rel)) {",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,723,g_test_fail_next_shutdown_clean,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L16300:if (g_test_fail_next_shutdown_clean.exchange(false, std::memory_order_acq_rel)) { | L20444:g_test_fail_next_shutdown_clean.store(true, std::memory_order_release);",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,724,g_test_arena_drain_timeout_ms,std::atomic<uint32_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L20448:g_test_arena_drain_timeout_ms.store(timeout_ms, std::memory_order_release);",unscoped lexical candidate: L20034:const uint32_t drain_timeout_ms = g_test_arena_drain_timeout_ms.load(std::memory_order_acquire); | L20549:const uint32_t drain_timeout_ms = g_test_arena_drain_timeout_ms.load(std::memory_order_acquire);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,725,g_test_pause_zone_settle,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L20456:g_test_pause_zone_settle.store(pause, std::memory_order_release);",unscoped lexical candidate: L20033:while (g_test_pause_zone_settle.load(std::memory_order_acquire)) std::this_thread::yield();,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,726,g_test_zone_settle_reached,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L20032:g_test_zone_settle_reached.store(true, std::memory_order_release); | L20453:g_test_zone_settle_reached.store(false, std::memory_order_release);",unscoped lexical candidate: L20460:return g_test_zone_settle_reached.load(std::memory_order_acquire);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L20453:g_test_zone_settle_reached.store(false, std::memory_order_release);"
ggml/src/ggml-sycl/unified-cache.cpp,727,g_test_arena_destroy_closing_reached,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L20454:g_test_arena_destroy_closing_reached.store(false, std::memory_order_release); | L20514:g_test_arena_destroy_closing_reached.store(true, std::memory_order_release);",unscoped lexical candidate: L20464:return g_test_arena_destroy_closing_reached.load(std::memory_order_acquire);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L20454:g_test_arena_destroy_closing_reached.store(false, std::memory_order_release);"
ggml/src/ggml-sycl/unified-cache.cpp,728,g_test_fail_control_allocations,std::atomic<uint32_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L12876:g_test_fail_control_allocations.store(count, std::memory_order_release);",unscoped lexical candidate: L760:uint32_t remaining = g_test_fail_control_allocations.load(std::memory_order_acquire); | L762:if (g_test_fail_control_allocations.compare_exchange_weak(,tensor/allocation identity or registry,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,729,g_test_pause_control_publication,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L12881:g_test_pause_control_publication.store(pause, std::memory_order_release);",unscoped lexical candidate: L870:if (g_test_pause_control_publication.load(std::memory_order_acquire)) { | L872:while (g_test_pause_control_publication.load(std::memory_order_acquire)) std::this_thread::yield();,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,730,g_test_control_publication_reached,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L871:g_test_control_publication_reached.store(true, std::memory_order_release); | L12880:if (pause) g_test_control_publication_reached.store(false, std::memory_order_release);",unscoped lexical candidate: L12885:return g_test_control_publication_reached.load(std::memory_order_acquire);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L12880:if (pause) g_test_control_publication_reached.store(false, std::memory_order_release);"
ggml/src/ggml-sycl/unified-cache.cpp,739,g_runtime_alloc_mutex,std::mutex,namespace:ggml_sycl,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,"unscoped lexical candidate: L954:// g_runtime_alloc_mutex. abandon_control() is the existing no-physical- | L1330:std::lock_guard<std::mutex> lock(g_runtime_alloc_mutex); | L2590:// (L5) at the VRAM reset, g_runtime_alloc_mutex (L5) at both zone resets,",tensor/allocation identity or registry,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,740,g_allocation_coordinator_mutex,std::mutex,namespace:ggml_sycl,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,unscoped lexical candidate: L1016:std::lock_guard<std::mutex> lock(g_allocation_coordinator_mutex); | L1024:std::lock_guard<std::mutex> lock(g_allocation_coordinator_mutex); | L12943:std::lock_guard<std::mutex> lock(g_allocation_coordinator_mutex);,tensor/allocation identity or registry,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,741,g_allocation_coordinators,"std::unordered_map<int, std::shared_ptr<allocation_release_coordinator>>",namespace:ggml_sycl,mutable,none evident,unscoped lexical candidate: L1031:g_allocation_coordinators.erase(it); | L16595:if (it->second->can_detach()) it = g_allocation_coordinators.erase(it);,unscoped lexical candidate: L1017:auto & coordinator = g_allocation_coordinators[device]; | L1025:const auto it = g_allocation_coordinators.find(device); | L1026:if (it == g_allocation_coordinators.end()) return true;,tensor/allocation identity or registry,lifecycle not inferred; unscoped lexical reset candidate: L1031:g_allocation_coordinators.erase(it); | L16595:if (it->second->can_detach()) it = g_allocation_coordinators.erase(it);
ggml/src/ggml-sycl/unified-cache.cpp,742,g_allocating_owner_control,alloc_owner_control *,namespace:ggml_sycl,mutable,thread-local,unscoped lexical candidate: L13123:g_allocating_owner_control = current; | L13128:g_allocating_owner_control = previous;,"unscoped lexical candidate: L12086:alloc_owner_control * const owner_control = g_allocating_owner_control; | L13121:previous(g_allocating_owner_control),",thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,747,g_allocating_cache_backing,bool,namespace:ggml_sycl,mutable,thread-local,unscoped lexical candidate: L13124:g_allocating_cache_backing = cache_backing; | L13129:g_allocating_cache_backing = previous_cache_backing;,unscoped lexical candidate: L12206:rec.handle.cache_backing = g_allocating_cache_backing; | L12570:rec.handle.cache_backing = g_allocating_cache_backing; | L13122:previous_cache_backing(g_allocating_cache_backing) {,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,823,empty,const alloc_metadata,function-local:<function>,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L400:occurrences->empty() || !table || owners.empty() || owners.size() != queues.size() || | L432:if (model->second.empty()) { | L824:return control_ ? control_->metadata() : empty;,tensor/allocation identity or registry,not applicable: immutable binding
ggml/src/ggml-sycl/unified-cache.cpp,853,empty,const alloc_metadata,function-local:<function>,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L400:occurrences->empty() || !table || owners.empty() || owners.size() != queues.size() || | L432:if (model->second.empty()) { | L823:static const alloc_metadata empty{};,tensor/allocation identity or registry,not applicable: immutable binding
ggml/src/ggml-sycl/unified-cache.cpp,1038,g_retention_identity_counter,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,none found by unscoped lexical scan,unscoped lexical candidate: L3443:uint64_t value = g_retention_identity_counter.load(std::memory_order_relaxed); | L3445:if (g_retention_identity_counter.compare_exchange_weak( | L3456:uint64_t value = g_retention_identity_counter.load(std::memory_order_relaxed);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,1044,k_sycl_mib,constexpr size_t,namespace:ggml_sycl,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L1045:static constexpr size_t k_graph_compute_min_external_headroom = 512ull * k_sycl_mib; | L1046:static constexpr size_t k_runtime_external_headroom_margin = 64ull * k_sycl_mib;,process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/unified-cache.cpp,1045,k_graph_compute_min_external_headroom,constexpr size_t,namespace:ggml_sycl,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L1052:const size_t desired = k_graph_compute_min_external_headroom + k_runtime_external_headroom_margin;,process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/unified-cache.cpp,1046,k_runtime_external_headroom_margin,constexpr size_t,namespace:ggml_sycl,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L1052:const size_t desired = k_graph_compute_min_external_headroom + k_runtime_external_headroom_margin;,process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/unified-cache.cpp,1283,g_runtime_alloc_registry,"std::unordered_map<void *, runtime_alloc_record>",namespace:ggml_sycl,mutable,none evident,"unscoped lexical candidate: L1334:auto inserted = g_runtime_alloc_registry.emplace(ptr, rec); | L1339:g_runtime_alloc_registry.erase(inserted.first); | L12607:auto inserted = g_runtime_alloc_registry.emplace(ptr, rec);","unscoped lexical candidate: L948:// llama.cpp-vfd4: release_physical() reaches g_runtime_alloc_registry and | L1333:if (g_runtime_alloc_registry.find(ptr) != g_runtime_alloc_registry.end()) return false; | L1362:// below has none), matching g_runtime_alloc_registry's existing",tensor/allocation identity or registry,lifecycle not inferred; unscoped lexical reset candidate: L1339:g_runtime_alloc_registry.erase(inserted.first); | L12613:g_runtime_alloc_registry.erase(inserted.first); | L13465:g_runtime_alloc_registry.erase(it);
ggml/src/ggml-sycl/unified-cache.cpp,1288,g_device_caches,"std::unordered_map<int, std::shared_ptr<unified_cache>>",namespace:ggml_sycl,mutable,none evident,unscoped lexical candidate: L11652:g_device_caches[device_id] = | L16558:g_device_caches.clear();,unscoped lexical candidate: L11403:// because g_device_caches entries are never erased during inference. | L11406:auto it = g_device_caches.find(effective_device); | L11407:if (it == g_device_caches.end() || !it->second) {,device/process slot,lifecycle not inferred; unscoped lexical reset candidate: L16558:g_device_caches.clear();
ggml/src/ggml-sycl/unified-cache.cpp,1290,g_test_pause_registry_claim,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L13631:g_test_pause_registry_claim.store(pause, std::memory_order_release);",unscoped lexical candidate: L13439:while (g_test_pause_registry_claim.load(std::memory_order_acquire)) std::this_thread::yield(); | L13617:while (g_test_pause_registry_claim.load(std::memory_order_acquire)) std::this_thread::yield();,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,1291,g_test_registry_claim_reached,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L13438:g_test_registry_claim_reached.store(true, std::memory_order_release); | L13616:g_test_registry_claim_reached.store(true, std::memory_order_release); | L13630:if (pause) g_test_registry_claim_reached.store(false, std::memory_order_release);",unscoped lexical candidate: L13635:return g_test_registry_claim_reached.load(std::memory_order_acquire);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L13630:if (pause) g_test_registry_claim_reached.store(false, std::memory_order_release);"
ggml/src/ggml-sycl/unified-cache.cpp,1293,g_runtime_cohort_tier,"std::unordered_map<std::string, alloc_tier>",namespace:ggml_sycl,mutable,none evident,unscoped lexical candidate: L1337:if (!rec.cohort_id.empty()) g_runtime_cohort_tier[rec.cohort_id] = rec.handle.tier; | L12007:g_runtime_cohort_tier.erase(rec.cohort_id); | L12610:if (!rec.cohort_id.empty()) g_runtime_cohort_tier[rec.cohort_id] = tier;,unscoped lexical candidate: L11829:auto it = g_runtime_cohort_tier.find(req.intent.cohort_id); | L11830:if (it != g_runtime_cohort_tier.end()) {,tensor/allocation identity or registry,lifecycle not inferred; unscoped lexical reset candidate: L12007:g_runtime_cohort_tier.erase(rec.cohort_id); | L16195:g_runtime_cohort_tier.erase(dup->second.cohort_id); | L19602:if (!runtime->second.cohort_id.empty()) g_runtime_cohort_tier.erase(runtime->second.cohort_id);
ggml/src/ggml-sycl/unified-cache.cpp,1303,g_test_fail_next_arena_registry_commit,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1317:if (g_test_fail_next_arena_registry_commit.exchange(false, std::memory_order_acq_rel)) return false; | L20470:g_test_fail_next_arena_registry_commit.store(true, std::memory_order_release);",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,1304,g_test_pause_arena_registry_commit,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L20475:g_test_pause_arena_registry_commit.store(pause, std::memory_order_release);",unscoped lexical candidate: L1314:while (g_test_pause_arena_registry_commit.load(std::memory_order_acquire)) {,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,1305,g_test_arena_registry_commit_reached,std::atomic<bool>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1313:g_test_arena_registry_commit_reached.store(true, std::memory_order_release); | L20474:if (pause) g_test_arena_registry_commit_reached.store(false, std::memory_order_release);",unscoped lexical candidate: L20479:return g_test_arena_registry_commit_reached.load(std::memory_order_acquire);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L20474:if (pause) g_test_arena_registry_commit_reached.store(false, std::memory_order_release);"
ggml/src/ggml-sycl/unified-cache.cpp,1365,g_host_zone_epoch,std::atomic<uint64_t> [static_cast<size_t>(host_zone_id::COUNT)],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L17009:new_epoch = g_host_zone_epoch[static_cast<size_t>(zone)].fetch_add(1, std::memory_order_relaxed) + 1;",unscoped lexical candidate: L12603:g_host_zone_epoch[static_cast<size_t>(rec.handle.host_zone)].load(std::memory_order_relaxed);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,1366,g_offload_pool_mutex,std::mutex,namespace:ggml_sycl,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,unscoped lexical candidate: L12703:std::lock_guard<std::mutex> lock(g_offload_pool_mutex); | L12748:std::lock_guard<std::mutex> lock(g_offload_pool_mutex); | L12768:std::lock_guard<std::mutex> lock(g_offload_pool_mutex);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,1367,g_offload_pool_lease_id,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L12732:slot_it->second.lease_id = g_offload_pool_lease_id.fetch_add(1, std::memory_order_relaxed); | L12753:slot.lease_id = g_offload_pool_lease_id.fetch_add(1, std::memory_order_relaxed);",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,1380,g_runtime_reset_reclaimed_allocs,"std::unordered_map<uint64_t, reset_reclaimed_alloc_record>",namespace:ggml_sycl,mutable,none evident,unscoped lexical candidate: L12009:g_runtime_reset_reclaimed_allocs[rec.handle.alloc_id] = { | L12057:g_runtime_reset_reclaimed_allocs.erase(it);,unscoped lexical candidate: L12038:auto it = g_runtime_reset_reclaimed_allocs.find(handle.alloc_id); | L12039:if (it == g_runtime_reset_reclaimed_allocs.end()) {,tensor/allocation identity or registry,lifecycle not inferred; unscoped lexical reset candidate: L12057:g_runtime_reset_reclaimed_allocs.erase(it);
ggml/src/ggml-sycl/unified-cache.cpp,1382,k_device_alloc_alignment,constexpr size_t,namespace:ggml_sycl,immutable binding,none evident,none found by unscoped lexical scan,"unscoped lexical candidate: L1385:return sycl::aligned_alloc_device(k_device_alloc_alignment, size, queue);",tensor/allocation identity or registry,not applicable: immutable binding
ggml/src/ggml-sycl/unified-cache.cpp,1438,g_offload_pool_slots,"std::unordered_map<void *, offload_pool_slot>",namespace:ggml_sycl,mutable,none evident,unscoped lexical candidate: L12754:g_offload_pool_slots[h.ptr] = slot; | L12799:it = g_offload_pool_slots.erase(it); | L12829:g_offload_pool_slots.clear();,unscoped lexical candidate: L12710:auto slot_it = g_offload_pool_slots.find(ptr); | L12711:if (slot_it == g_offload_pool_slots.end() || slot_it->second.in_use) { | L12729:auto slot_it = g_offload_pool_slots.find(ptr);,process or function lifetime (review required),lifecycle not inferred; unscoped lexical reset candidate: L12799:it = g_offload_pool_slots.erase(it); | L12829:g_offload_pool_slots.clear(); | L12855:it = g_offload_pool_slots.erase(it);
ggml/src/ggml-sycl/unified-cache.cpp,1439,g_offload_pool_free,"std::unordered_map<offload_pool_key, std::vector<void *>, offload_pool_key_hash>",namespace:ggml_sycl,mutable,none evident,unscoped lexical candidate: L12726:g_offload_pool_free.erase(it_bucket); | L12787:g_offload_pool_free[it->second.key].push_back(lease.handle.ptr); | L12804:g_offload_pool_free.clear();,unscoped lexical candidate: L12704:auto it_bucket = g_offload_pool_free.find(key); | L12705:if (it_bucket != g_offload_pool_free.end()) { | L16316:if (!g_offload_pool_slots.empty() || !g_offload_pool_free.empty()) {,process or function lifetime (review required),lifecycle not inferred; unscoped lexical reset candidate: L12726:g_offload_pool_free.erase(it_bucket); | L12804:g_offload_pool_free.clear(); | L12830:g_offload_pool_free.clear();
ggml/src/ggml-sycl/unified-cache.cpp,1441,g_offload_wait_count,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1702:g_offload_wait_count.store(0, std::memory_order_relaxed); | L1807:g_offload_wait_count.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1971:s.wait_count = g_offload_wait_count.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1702:g_offload_wait_count.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1442,g_offload_wait_count_forced,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1703:g_offload_wait_count_forced.store(0, std::memory_order_relaxed); | L1811:g_offload_wait_count_forced.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1972:s.wait_count_forced = g_offload_wait_count_forced.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1703:g_offload_wait_count_forced.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1443,g_offload_wait_count_fallback,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1704:g_offload_wait_count_fallback.store(0, std::memory_order_relaxed); | L1809:g_offload_wait_count_fallback.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1973:s.wait_count_fallback = g_offload_wait_count_fallback.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1704:g_offload_wait_count_fallback.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1444,g_offload_alloc_count_host,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1705:g_offload_alloc_count_host.store(0, std::memory_order_relaxed); | L1821:g_offload_alloc_count_host.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1974:s.alloc_count_host = g_offload_alloc_count_host.load(std::memory_order_relaxed);,tensor/allocation identity or registry,"lifecycle not inferred; unscoped lexical reset candidate: L1705:g_offload_alloc_count_host.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1445,g_offload_alloc_count_device,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1706:g_offload_alloc_count_device.store(0, std::memory_order_relaxed); | L1818:g_offload_alloc_count_device.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1975:s.alloc_count_device = g_offload_alloc_count_device.load(std::memory_order_relaxed);,tensor/allocation identity or registry,"lifecycle not inferred; unscoped lexical reset candidate: L1706:g_offload_alloc_count_device.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1446,g_offload_alloc_count_shared,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1707:g_offload_alloc_count_shared.store(0, std::memory_order_relaxed); | L1824:g_offload_alloc_count_shared.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1976:s.alloc_count_shared = g_offload_alloc_count_shared.load(std::memory_order_relaxed);,tensor/allocation identity or registry,"lifecycle not inferred; unscoped lexical reset candidate: L1707:g_offload_alloc_count_shared.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1447,g_offload_pool_hit_count,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1708:g_offload_pool_hit_count.store(0, std::memory_order_relaxed); | L1832:g_offload_pool_hit_count.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1977:s.pool_hit_count = g_offload_pool_hit_count.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1708:g_offload_pool_hit_count.store(0, std::memory_order_relaxed);"
